pair_id,pair_type,E1_index,E2_index,E3_index,E4_index,k1_index,k2_index,k3_index,k4_index,E1,E2,E3,E4,k1,k2,k3,k4,kw1,kw2,kw3,kw4,k4_mapped,probability
9-8-7-8-0-112-1-113,ehh,9,8,7,8,0,112,1,113,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.4209986882501675, -0.05953825786672027, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.4209986882501676, -0.059538257866720304, 0.14583825178845475]",2.7154475218492063e-13
9-8-7-8-0-112-111-223,ehh,9,8,7,8,0,112,111,223,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.336798950600134, 0.05953818462317172, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.3367989506001341, 0.0595381846231717, 0.2916765035769095]",2.7154475218492063e-13
9-8-8-8-0-112-1-113,ehh,9,8,8,8,0,112,1,113,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.4209986882501675, -0.05953825786672027, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.4209986882501676, -0.059538257866720304, 0.14583825178845475]",2.7154475218492063e-13
9-8-8-8-0-112-111-223,ehh,9,8,8,8,0,112,111,223,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.336798950600134, 0.05953818462317172, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.3367989506001341, 0.0595381846231717, 0.2916765035769095]",2.7154475218492063e-13
9-8-7-8-0-121-10-131,ehh,9,8,7,8,0,121,10,131,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[0.0, 0.1786146515275799, 0.0]","[0.08419973765003352, 0.4167675120928477, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.4167675120928477, 0.14583825178845475]",2.7154475218492063e-13
9-8-7-8-0-121-111-232,ehh,9,8,7,8,0,121,111,232,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.16839947530006705, 0.29769106960295566, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.16839947530006708, 0.29769106960295577, 0.2916765035769095]",2.7154475218492063e-13
9-8-8-8-0-121-10-131,ehh,9,8,8,8,0,121,10,131,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[0.0, 0.1786146515275799, 0.0]","[0.08419973765003352, 0.4167675120928477, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.4167675120928477, 0.14583825178845475]",2.7154475218492063e-13
9-8-8-8-0-121-111-232,ehh,9,8,8,8,0,121,111,232,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.16839947530006705, 0.29769106960295566, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.16839947530006708, 0.29769106960295577, 0.2916765035769095]",2.7154475218492063e-13
9-8-7-8-0-190-90-180,ehh,9,8,7,8,0,190,90,180,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[0.0, -0.1786146515275799, 0.0]","[-0.08419973765003352, -0.41676751209284774, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.41676751209284785, 0.14583825178845475]",2.7154475218492063e-13
9-8-7-8-0-190-100-290,ehh,9,8,7,8,0,190,100,290,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.16839947530006705, -0.2976910696029557, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.16839947530006702, -0.2976910696029559, 0.2916765035769095]",2.7154475218492063e-13
9-8-8-8-0-190-90-180,ehh,9,8,8,8,0,190,90,180,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[0.0, -0.1786146515275799, 0.0]","[-0.08419973765003352, -0.41676751209284774, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.41676751209284785, 0.14583825178845475]",2.7154475218492063e-13
9-8-8-8-0-190-100-290,ehh,9,8,8,8,0,190,100,290,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.16839947530006705, -0.2976910696029557, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.16839947530006702, -0.2976910696029559, 0.2916765035769095]",2.7154475218492063e-13
9-8-7-8-0-211-100-311,ehh,9,8,7,8,0,211,100,311,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.08419973765003348, -0.05953820903768789, 0.43751475536536427]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.05953820903768796, 0.43751475536536427]",2.7154475218492063e-13
9-8-7-8-0-211-111-322,ehh,9,8,7,8,0,211,111,322,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.08419973765003357, 0.05953820903768793, 0.43751475536536427]",0.001,0.001,0.001,0.001,"[0.08419973765003358, 0.05953820903768789, 0.43751475536536427]",2.7154475218492063e-13
9-8-8-8-0-211-100-311,ehh,9,8,8,8,0,211,100,311,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.08419973765003348, -0.05953820903768789, 0.43751475536536427]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.05953820903768796, 0.43751475536536427]",2.7154475218492063e-13
9-8-8-8-0-211-111-322,ehh,9,8,8,8,0,211,111,322,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.08419973765003357, 0.05953820903768793, 0.43751475536536427]",0.001,0.001,0.001,0.001,"[0.08419973765003358, 0.05953820903768789, 0.43751475536536427]",2.7154475218492063e-13
9-8-7-8-0-899-900-799,ehh,9,8,7,8,0,899,900,799,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.08419973765003348, 0.05953820903768789, -0.43751475536536427]",0.001,0.001,0.001,0.001,"[0.08419973765003358, 0.05953820903768797, -0.4375147553653643]",2.7154475218492063e-13
9-8-7-8-0-899-999-788,ehh,9,8,7,8,0,899,999,788,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.08419973765003357, -0.05953820903768793, -0.43751475536536427]",0.001,0.001,0.001,0.001,"[-0.08419973765003341, -0.059538209037687806, -0.4375147553653643]",2.7154475218492063e-13
9-8-8-8-0-899-900-799,ehh,9,8,8,8,0,899,900,799,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.08419973765003348, 0.05953820903768789, -0.43751475536536427]",0.001,0.001,0.001,0.001,"[0.08419973765003358, 0.05953820903768797, -0.4375147553653643]",2.7154475218492063e-13
9-8-8-8-0-899-999-788,ehh,9,8,8,8,0,899,999,788,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.08419973765003357, -0.05953820903768793, -0.43751475536536427]",0.001,0.001,0.001,0.001,"[-0.08419973765003341, -0.059538209037687806, -0.4375147553653643]",2.7154475218492063e-13
9-8-7-8-0-901-1-902,ehh,9,8,7,8,0,901,1,902,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.4209986882501676, -0.05953825786672028, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.4209986882501676, -0.059538257866720276, -0.14583825178845472]",2.7154475218492063e-13
9-8-7-8-0-901-900-801,ehh,9,8,7,8,0,901,900,801,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.3367989506001341, 0.059538184623171723, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.3367989506001341, 0.05953818462317174, -0.29167650357690944]",2.7154475218492063e-13
9-8-8-8-0-901-1-902,ehh,9,8,8,8,0,901,1,902,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.4209986882501676, -0.05953825786672028, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.4209986882501676, -0.059538257866720276, -0.14583825178845472]",2.7154475218492063e-13
9-8-8-8-0-901-900-801,ehh,9,8,8,8,0,901,900,801,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.3367989506001341, 0.059538184623171723, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.3367989506001341, 0.05953818462317174, -0.29167650357690944]",2.7154475218492063e-13
9-8-7-8-0-910-10-920,ehh,9,8,7,8,0,910,10,920,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.0, 0.1786146515275799, 0.0]","[0.08419973765003352, 0.41676751209284774, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, 0.4167675120928478, -0.14583825178845472]",2.7154475218492063e-13
9-8-7-8-0-910-900-810,ehh,9,8,7,8,0,910,900,810,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.16839947530006705, 0.2976910696029557, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.16839947530006705, 0.2976910696029557, -0.29167650357690944]",2.7154475218492063e-13
9-8-8-8-0-910-10-920,ehh,9,8,8,8,0,910,10,920,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.0, 0.1786146515275799, 0.0]","[0.08419973765003352, 0.41676751209284774, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, 0.4167675120928478, -0.14583825178845472]",2.7154475218492063e-13
9-8-8-8-0-910-900-810,ehh,9,8,8,8,0,910,900,810,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.16839947530006705, 0.2976910696029557, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.16839947530006705, 0.2976910696029557, -0.29167650357690944]",2.7154475218492063e-13
9-8-7-8-0-989-90-979,ehh,9,8,7,8,0,989,90,979,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[0.0, -0.1786146515275799, 0.0]","[-0.08419973765003352, -0.4167675120928477, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.4167675120928478, -0.14583825178845472]",2.7154475218492063e-13
9-8-7-8-0-989-999-878,ehh,9,8,7,8,0,989,999,878,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.16839947530006705, -0.29769106960295566, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.168399475300067, -0.2976910696029559, -0.29167650357690944]",2.7154475218492063e-13
9-8-8-8-0-989-90-979,ehh,9,8,8,8,0,989,90,979,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[0.0, -0.1786146515275799, 0.0]","[-0.08419973765003352, -0.4167675120928477, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.4167675120928478, -0.14583825178845472]",2.7154475218492063e-13
9-8-8-8-0-989-999-878,ehh,9,8,8,8,0,989,999,878,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.16839947530006705, -0.29769106960295566, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.168399475300067, -0.2976910696029559, -0.29167650357690944]",2.7154475218492063e-13
9-8-7-8-0-998-9-997,ehh,9,8,7,8,0,998,9,997,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.4209986882501675, 0.05953825786672027, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.4209986882501676, 0.059538257866720345, -0.14583825178845472]",2.7154475218492063e-13
9-8-7-8-0-998-999-887,ehh,9,8,7,8,0,998,999,887,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.336798950600134, -0.05953818462317172, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.33679895060013415, -0.05953818462317162, -0.29167650357690944]",2.7154475218492063e-13
9-8-8-8-0-998-9-997,ehh,9,8,8,8,0,998,9,997,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.4209986882501675, 0.05953825786672027, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.4209986882501676, 0.059538257866720345, -0.14583825178845472]",2.7154475218492063e-13
9-8-8-8-0-998-999-887,ehh,9,8,8,8,0,998,999,887,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.336798950600134, -0.05953818462317172, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.33679895060013415, -0.05953818462317162, -0.29167650357690944]",2.7154475218492063e-13
9-7-8-7-0-1-19-10,ehh,9,7,8,7,0,1,19,10,0.4,-0.12330000000000041,-0.14529999999999976,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[0.0, 0.1786146515275799, 0.0]",0.001,0.001,0.001,0.001,"[0.0, 0.17861465152757994, 0.0]",2.715410768853977e-13
9-7-8-7-0-1-109-100,ehh,9,7,8,7,0,1,109,100,0.4,-0.12330000000000041,-0.14529999999999976,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.0595382090376879, 0.14583825178845475]",2.715410768853977e-13
9-7-8-7-0-1-998-999,ehh,9,7,8,7,0,1,998,999,0.4,-0.12330000000000041,-0.14529999999999976,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.05953820903768789, -0.14583825178845472]",2.715410768853977e-13
9-7-8-7-0-9-91-90,ehh,9,7,8,7,0,9,91,90,0.4,-0.12330000000000041,-0.14529999999999976,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.0, -0.1786146515275799, 0.0]",0.001,0.001,0.001,0.001,"[0.0, -0.17861465152757985, 0.0]",2.715410768853977e-13
9-7-8-7-0-9-112-111,ehh,9,7,8,7,0,9,112,111,0.4,-0.12330000000000041,-0.14529999999999976,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.0595382090376879, 0.14583825178845475]",2.715410768853977e-13
9-7-8-7-0-9-901-900,ehh,9,7,8,7,0,9,901,900,0.4,-0.12330000000000041,-0.14529999999999976,-0.12330000000000041,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, 0.0595382090376879, -0.14583825178845472]",2.715410768853977e-13
9-7-8-7-0-10-91-1,ehh,9,7,8,7,0,10,91,1,0.4,-0.12330000000000041,-0.14529999999999976,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.0595382334522041, 0.0]",2.715410768853977e-13
9-7-8-7-0-10-190-100,ehh,9,7,8,7,0,10,190,100,0.4,-0.12330000000000041,-0.14529999999999976,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.0595382090376879, 0.14583825178845475]",2.715410768853977e-13
9-7-8-7-0-10-989-999,ehh,9,7,8,7,0,10,989,999,0.4,-0.12330000000000041,-0.14529999999999976,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.05953820903768789, -0.14583825178845472]",2.715410768853977e-13
9-7-8-7-0-90-19-9,ehh,9,7,8,7,0,90,19,9,0.4,-0.12330000000000041,-0.14529999999999976,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.059538233452204076, 0.0]",2.715410768853977e-13
9-7-8-7-0-90-121-111,ehh,9,7,8,7,0,90,121,111,0.4,-0.12330000000000041,-0.14529999999999976,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.0595382090376879, 0.14583825178845475]",2.715410768853977e-13
9-7-8-7-0-90-910-900,ehh,9,7,8,7,0,90,910,900,0.4,-0.12330000000000041,-0.14529999999999976,-0.12330000000000041,"[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, 0.05953820903768792, -0.14583825178845472]",2.715410768853977e-13
